DGREM_Mean,DGREM_sd,SegSites,Grantham_mean_Position,Grantham_sd_Position,Grantham_sk_Position,Grantham_ku_Position
-0.10337,0.021217081692720033,84,51064.0375,99352.08484154273,2.927117206100271,12.545539689053243
-0.19239,0.017914454126951977,7,6121.51875,37953.68084075838,7.592924605146442,64.87570390350321
-0.16323000000000001,0.008343200824623599,7,3279.70625,29953.749213077972,11.933655392894618,147.54893729082838
-0.18797999999999998,0.022419574780386302,32,20952.975,67702.55281966376,4.160535622162207,21.067188369590614
-0.17640000000000003,0.020238741726368928,68,41068.2375,111345.93120869352,5.146703441675955,35.163045048091355
-0.16038,0.010485736343560557,72,62494.725,128408.61829653179,3.2454624269010086,16.430808016175984
-0.13169,0.029595399417251773,84,82584.54375,152219.82874895298,2.5037495552773383,9.471865346694928
-0.10507000000000002,0.03768760627403479,70,60695.65625,115628.23636200669,2.3806760027737814,8.419712451439556
-0.15293,0.06154077329525343,86,68224.06875,118662.42960137593,2.2290272651197403,7.90036669428566
-0.18353999999999998,0.011887921040563262,70,52946.00625,119193.66219311423,3.5000322785313656,17.352987093727585
-0.18056,0.032145129231865494,58,33668.5375,88300.81893631339,4.118026714895578,22.212462967923436
-0.20564999999999997,0.0008746427842268005,5,2507.13125,18142.86942028531,8.217469125657898,73.55468383089897
-0.14051000000000002,0.01917443031168796,69,55127.80625,131411.50699860224,3.8921092714047063,21.243338517147528
-0.15097,0.026244747622672576,62,41895.8625,94990.35689798246,3.6389476523789717,18.981755732602434
-0.20276,0.007576161443780237,33,29296.40625,110495.73768053776,5.658129392011393,38.619134253060466
-0.17905000000000001,0.027621298143119755,48,36838.1375,120429.34255609634,5.450801909977685,35.885305653235086
-0.2061,0.0,0,0.0,0.0,0,0
-0.20451000000000003,0.008775401225395144,65,42522.66875,96957.85622003,3.231213975852592,14.700450258621352
-0.15437000000000003,0.03595002858907841,64,66514.8625,149733.39316963876,3.104597311088191,13.312718470495266
-0.16095,0.0035706364200859798,52,57632.8,152499.1351259408,3.566951756436964,16.003808912150163
-0.18097999999999997,0.017171022101202946,65,33599.6125,68007.41474942157,2.938112975928815,13.470384796301602
-0.17958999999999997,0.02026800708286612,81,67779.9125,132494.64306965334,2.9920174371810018,13.279029277963696
-0.21309999999999998,0.010612257064357235,35,18451.13125,59500.98571632264,5.1893855984400075,35.3291856459214
-0.16415000000000002,0.014441471916363344,116,89679.68125,148864.41506230467,3.642570882225394,21.12241227509455
-0.16859,0.01524798347323344,22,18908.6875,78222.6673962851,5.281960159810165,32.40900162038788
-0.19754,0.005084661028798066,12,9383.55625,72299.78693353351,11.21379927184447,134.54728397422616
-0.17680999999999997,0.024082379450544335,22,13606.8,52933.5503710548,4.861717611490275,27.830607045240125
-0.15915000000000004,0.00631158546730622,94,76242.25,135068.53709247021,2.8981173371554068,13.641575165243738
-0.2061,0.0,0,0.0,0.0,0,0
-0.17804999999999999,0.010215483890208587,91,43528.94375,79999.54972250218,2.729511412744507,11.618308157535001
-0.1983,0.0023194827009486367,8,5226.80625,38509.912310419684,9.808532993410926,106.1372486727537
-0.19867000000000004,0.007060697164193093,10,7358.825,71786.8226727188,12.164232465141577,151.63503940456087
-0.15707,0.014128855422699867,127,105880.7,161368.51960748114,3.090324599105411,15.737738174702315
-0.15584000000000003,0.008535182091398717,129,117243.875,169062.20576417094,2.8328521187105227,13.438970794979928
-0.19613000000000003,0.009405205414497277,26,27510.4,113956.39447027515,5.991013208846218,44.154314822376556
-0.20468000000000003,0.015407271010792277,32,21117.7,77543.49459600079,5.048467934982915,31.35996356227265
-0.20276,0.0032847120624696063,10,7789.81875,45914.94179606343,7.2745306497249445,59.176033698164176
-0.19118,0.007878917015258717,24,11545.16875,46973.5198064057,6.5625273910761,52.79529959149992
-0.19929999999999998,0.0061719796932048765,17,20149.7625,102575.24358199736,7.240484476266834,62.78181106705128
-0.2076,0.008965861178195133,13,7877.53125,63400.612065156936,11.786182368557206,145.06053138053295
-0.17908,0.004147770485453601,35,8753.35,32463.87326671758,6.929070205512988,63.35684657392872
-0.17428,0.009146195323132395,73,47243.5375,103791.82198347132,3.608233149574175,18.270843734366334
-0.16151,0.008674669382108402,94,84664.5375,184608.2436506048,3.5084143330195183,16.479090520129006
-0.16208000000000003,0.021579146312019747,100,68877.30625,114461.67051692457,2.7956865371866972,13.504106136952778
-0.16217,0.010963175736173456,86,67037.84375,133765.9493843887,3.319211607847704,17.190347713956108
-0.17988999999999997,0.005917478817499524,25,24522.175,77958.35148723239,4.077462772357128,21.448627207708192
-0.18270000000000003,0.015119229845171053,53,33104.8875,88097.78354348568,4.502697974165643,28.005720567457825
-0.21242999999999995,0.006862142522565392,8,525.7125,3042.678816412238,7.582002320014084,66.52539808964495
-0.18080000000000002,0.014742531065669227,83,51181.95625,104098.97569845164,3.2096463069537267,14.231696969189766
-0.16064,0.007443446035868661,133,119023.76875,166288.50468775732,2.8248478720209795,13.757398843032727
-0.2061,0.0,0,0.0,0.0,0,0
-0.12970000000000004,0.0010327955589886455,2,429.9,4138.072931933429,10.537479947079776,118.00775327107606
-0.20529999999999998,0.0016865480854231373,1,336.4,4241.842599625781,12.530215054346721,158.00628930817567
-0.17851,0.011109800478256425,51,37628.15,101053.66303319996,4.52055103361887,27.69643851285023
-0.1871,0.013551711659007835,61,34740.51875,83267.01900354748,4.6514645260709075,33.186127928509556
-0.17101000000000002,0.006682888597006541,25,9305.2375,32146.59204089284,4.051780040930971,19.610414831406143
-0.20698000000000003,0.022410850546604036,40,28673.31875,84002.26956884663,4.297469981078012,24.729724411750407
-0.18063,0.017693253579322894,81,38804.15625,66144.24773851718,2.327665575400494,8.6976517463226
-0.20545,0.006022227347271297,18,5704.5125,22388.345096832043,4.276724958195156,20.527863868838494
-0.13477,0.002635674065163932,8,4285.75,26993.835845661135,7.48803599988527,60.34498585214794
-0.17098,0.013140505655753469,114,85494.275,134890.440325934,2.620097733176101,10.839723154314715
-0.17584999999999998,0.029064114949156422,65,49240.73125,114022.56078122872,3.1808067145136194,13.45219191918466
-0.17501000000000003,0.014591203590596026,78,60345.0875,114587.42583445761,2.50322797933271,10.040001910056008
-0.15812999999999997,0.010063470795130494,116,123345.83125,151279.9719861828,1.7767409660784292,6.599138374141054
-0.16577999999999998,0.00897933429851258,46,37037.38125,124707.94943761977,5.561409216830248,37.141164688931084
-0.20117000000000002,0.01768339145450706,50,39889.1875,121296.59294350498,4.948217147477309,30.705784821147056
-0.18002,0.014659073792175424,106,86144.73125,153654.55537425188,3.2311709314299053,15.734728764891173
-0.18139999999999995,0.020350975952573434,67,41812.64375,104941.0106228939,3.7501011856178486,18.031151521985983
-0.20682999999999999,0.0032424442083780623,6,4741.5125,30998.783007157643,8.47696887358566,83.04334966324352
-0.19252,0.019691780575210118,8,8946.60625,50420.03883490876,6.825761783743598,54.46109699872014
-0.18734,0.015460645379658494,23,15653.05,72859.35214342763,8.35799102254492,85.74817684432176
-0.20015,0.007056321043338851,40,30675.10625,92078.86889669602,5.150704084320958,36.15620474244942
-0.17789000000000002,0.02013214400460672,56,45015.18125,116105.76597239234,4.862549320586483,34.190994204403495
-0.20013999999999998,0.005706760123845325,13,11024.83125,48383.168596659576,5.354629276763274,34.063346625658845
-0.15431,0.005493521436908909,104,115586.50625,188545.98120634232,2.436572099636088,9.197558285568892
-0.182,0.03274829936212126,57,28901.8375,67613.05417741905,3.4429583349885555,16.830135412187698
-0.18835999999999997,0.01584229220227371,33,18054.3625,75333.49999979147,6.8673280122395095,58.187539839403854
-0.16848000000000002,0.005910217142091028,58,42766.06875,98986.54481621002,3.48562325802874,17.438450906621078
-0.17134,0.018913322758779792,60,48671.16875,125939.80507191825,4.392950374534023,26.716749163518475
-0.17525,0.012871005313408035,72,77699.975,166425.28735411385,3.561459584436483,17.40733429818845
-0.20414,0.0028004761499906914,10,8601.225,45104.439196983294,6.778105610571542,55.76320883299106
-0.18890999999999997,0.00839344320817678,35,13265.0,42591.47503726538,4.714209069522703,28.960080966457504
-0.16143000000000002,0.013934533441139037,27,21678.3375,86841.29619512022,7.985470561719977,80.14054513984571
-0.20619,0.005994154559976651,9,4754.26875,25501.000951120033,6.072683550958834,41.45013799437554
-0.20766,0.011302821673271587,16,6308.8875,25719.00365877036,5.794443782323198,43.654091167973796
-0.19166,0.011368494476695966,36,32714.55625,92534.36278389694,3.394078617701827,14.502494137303145
-0.18483999999999998,0.02362090411290624,90,87274.46875,163766.30422281325,2.90986700550545,12.677533851856072
-0.19399000000000002,0.005402972432940142,24,14525.8125,70315.66666470811,8.282391701590749,80.70055185658238
-0.20953,0.015822631470986948,17,9281.54375,46797.49785683625,6.263037983175463,43.617346437540945
-0.19446000000000002,0.015997583150797082,44,34217.35,88562.88257117072,3.6698396799842286,18.60165541041564
-0.19237,0.005099248310617291,20,5538.49375,21195.146897933028,4.984386039260956,29.123107945535693
-0.18033000000000002,0.014686354210626952,93,74405.375,128446.15510033524,2.68978549887598,11.718755449395031
-0.1659,0.01702906012934621,97,63113.95625,109124.8837807139,2.639376526482898,10.650725860911018
-0.15669,0.004685782277865197,74,57503.51875,114430.86410044556,3.189395216968285,16.16842353169361
-0.19673000000000002,0.00623147030982434,19,14165.075,81567.00996539206,9.008419961848292,92.56603543935019
-0.17345,0.006974118821280095,49,32014.475,84893.17701315509,3.9084417009725723,22.513475535211963
-0.16851,0.02608960840385817,108,61066.0,99473.981621138,2.595294856693383,10.88051001213733
-0.19240000000000004,0.018100767325662678,89,52938.5,127990.76232960135,5.106406332378445,38.00587969054848
-0.20271,0.003528440007834752,8,2333.48125,11498.49573149241,5.416023564279549,33.11059429762643
-0.20478000000000002,0.0037602600382893175,13,8318.4,38258.28620364481,6.1384324573091416,45.024258442242974
-0.18084000000000003,0.002396386168101183,54,34728.28125,93523.44872431539,5.84405215452755,49.22598950648899
-0.17517999999999997,0.01872026827917924,72,44967.425,94467.44473028455,3.014990918000441,13.677929004701248
-0.18272,0.013698726623708905,34,18822.25,49921.18983896017,3.31544671418863,14.442031745087762
-0.19941000000000003,0.008769321524496644,32,18655.05,55552.46015612183,3.8097720754126785,18.167937335104142
-0.17526000000000003,0.011294757879456975,57,35447.325,94542.15334287068,4.231672139517352,22.561050718952004
-0.22279999999999997,0.0058645829632918735,28,14340.9875,50264.29158806326,4.555887201250615,25.3094181025131
-0.18746000000000002,0.009127881584585888,99,88701.74375,147824.81388315902,2.3018025352333,8.11906352020409
-0.19505,0.005590716511424191,49,35918.25625,102121.94578726999,4.918335655472627,30.62680268273498
-0.20753,0.01687180751694639,38,24216.2,73562.85900887735,4.819923117817058,31.005228964297185
-0.19641999999999998,0.00308285581887963,26,11480.61875,46652.696561918194,6.1906105516943235,45.836664235382486
-0.19965999999999998,0.007956716240594063,20,17788.88125,87049.83494925291,7.699437681894781,72.75062201589837
-0.20617999999999997,0.01180958179709266,20,4319.91875,15456.335161905241,4.536195181985812,25.220690202039396
-0.19491999999999998,0.00999342005744001,3,4381.6625,43005.89838206612,11.361772404500405,135.65736224373293
-0.19749999999999998,0.013224220203853235,26,17144.1,77871.45701275919,7.333498384533,65.94094760671922
-0.20213,0.0046585763204366765,61,51544.425,125997.03224821147,3.964166672154512,21.502863117568005
-0.20955000000000004,0.005503180898353245,90,55202.8625,90646.6201390382,2.1813129275268333,7.494578830303423
-0.12714,0.0016276772816910907,5,3470.325,33489.75873728973,12.050334386662918,149.62931803307572
-0.21613000000000002,0.01289927215862284,39,19181.0875,61753.32460618905,6.227764244671589,54.017090971535474
-0.20699,0.010622873643437754,87,49878.28125,91465.18468857235,2.410623262063593,9.356557007341708
-0.21761,0.0032343469201679643,23,9030.7875,30761.530754415446,3.778597953679763,16.59201781018868
-0.20985,0.008694474618335996,109,66378.51875,114118.79465227076,3.3020072245094187,17.063095425733003
-0.21134,0.01829184396269429,84,66308.71875,138585.5401701045,3.286705416814046,15.004407057842734
-0.21077999999999997,0.001860585332033384,23,5789.275,21142.268206116707,4.511956110301332,24.090914237233086
-0.20855,0.006576599932082439,28,27199.6,110604.43992326887,6.430436263900956,48.90386423495369
-0.20816000000000004,0.003887930040522853,8,1475.7,8554.743902362008,7.788793611082526,71.44031708976527
-0.20762999999999998,0.003683009035497415,83,56982.1875,113091.26666686001,3.1664234379763094,14.442742334608655
-0.21417999999999998,0.007321627020152169,38,17752.1125,48312.68761528735,3.6665750802230614,18.32818184143466
-0.20898999999999995,0.006482017861403618,100,78783.2125,149720.92882983104,2.833231312942494,11.813283953636915
-0.21608,0.00828744699999811,41,20353.325,57530.214432673354,4.274145110978456,25.086073325999728
-0.21356999999999998,0.0025738211972776105,29,14640.48125,47479.25970963163,4.905686738534694,30.398254760577416
-0.18354,0.014118876253677783,3,5761.85625,49999.599187499494,8.975782486829337,83.03279369724977
-0.21698,0.011116434280429629,45,26701.51875,75896.4645709019,4.005508098845271,20.535023283261562
-0.21475,0.009751495611785236,50,35106.8,88288.87869897595,3.654668757773952,17.808051635385453
-0.20759000000000002,0.003313759194630771,12,2727.19375,10612.847727811364,4.208201308047773,20.402250809428434
-0.20569,0.002645520322692266,36,13248.125,50914.007946579644,7.083158801550992,63.999589460185994
-0.20908999999999994,0.01099701474643611,36,16745.8125,52689.0490467644,4.503956376858589,26.65719136394132
-0.20886,0.007491802927941385,101,64760.96875,117402.67367501804,3.2572913123871543,15.587824460484628
-0.21392000000000003,0.009296211892784907,37,21738.9375,74169.28190747902,5.189778270921574,33.53011178031656
-0.21682,0.00602066810615271,77,53891.4125,96287.98123502915,2.412316243070023,9.515546773045768
-0.20884,0.0048699075966593015,23,16942.6375,77169.78221408042,6.8941019076820425,54.38037795496532
-0.20775000000000002,0.00071995370221518,15,13104.28125,56228.578187738734,5.923722764367947,43.75118557023202
-0.21223999999999998,0.015654619481517622,93,92284.475,171551.1352453308,3.3267830024275713,15.5678860701281
-0.20793999999999996,0.006320548499405203,100,89407.69375,160218.53743789272,2.96615788370572,12.953908656840099
-0.21558000000000002,0.009754406411691303,87,43963.20625,98799.41641294606,4.361974148646104,27.276761744718137
-0.21766000000000002,0.007943159181193453,72,32381.04375,76588.41963242111,3.9337267919850776,21.603577446394006
-0.20840999999999998,0.01068107880527264,94,93350.15625,148796.81496307923,2.145665984735033,7.486848586424338
-0.21292999999999998,0.012813191986733398,76,53092.975,101859.92834880829,2.4556716809482406,8.837577421068499
-0.20720999999999998,0.0037230363952021703,3,1738.35,14113.144691297535,8.748101062032765,80.52510475606262
-0.20651000000000003,0.006690366208213121,27,16509.625,66780.72678257833,5.744621548716413,38.21302932983538
-0.21858999999999998,0.005810421671445193,11,5639.83125,42235.55001006605,10.581990915961391,122.42584391517136
-0.21779,0.005742521707016491,22,14802.3,71413.27701080876,8.188209193368307,81.86653336111682
-0.20908000000000002,0.0030330769122387216,37,19039.3375,54668.55575978838,4.090741857508513,22.816823445800868
-0.21380999999999997,0.004125651463708485,33,17369.475,54836.5967647235,4.522244250064753,27.389923903922785
-0.20597999999999997,0.0002529822128134776,1,220.9,2785.4430150336907,12.530215054346744,158.0062893081772
-0.20703999999999995,0.010352476890955987,87,38420.65,74734.80257694537,3.3499556167475926,16.115296640926697
-0.19367999999999996,0.009624598115707938,109,101795.94375,158964.37979549242,2.3018144509722633,9.049490554221919
-0.16902,0.003659629610888091,8,1852.8375,10212.94547430338,6.852126832126823,53.78300695749812
-0.21538,0.005799578528747678,27,13106.81875,45814.35402126611,4.79244809991334,27.79161221757192
-0.21014000000000005,0.00845697608158167,132,141877.2125,177879.27137385166,1.893485811850822,6.664586319823606
-0.20924,0.0011730302638892165,19,9977.41875,64195.4397993416,10.060654801581554,112.85101876776258
-0.21026000000000003,0.009016182981481442,40,22136.475,59034.843299524146,3.1692149229164572,13.193975064132513
-0.20993,0.0014765199325139807,27,20419.625,69935.70158927681,5.064796041271136,34.91808451954388
-0.21064,0.0027996825216838827,6,4001.00625,21978.58906797052,6.200127947984737,44.17570162545648
-0.21193999999999996,0.007039917928814541,16,10915.11875,60246.34058569168,8.87482668725212,92.7000998453906
-0.20576,0.00012649110640673293,2,571.7,6408.042627042988,12.224445911284759,152.5051227462721
-0.21059,0.0037167638253369456,76,33077.1875,59722.179467638685,2.709375905767275,11.568895501787928
-0.20791000000000004,0.0022037594141728722,14,2424.78125,12405.543930876165,6.622787196515482,48.420083019592305
-0.21252,0.006452010883782234,53,31585.66875,68013.47409022368,2.5044739755567322,8.68983944565895
-0.20859,0.006270823089692626,71,42121.7375,87713.9559273129,2.8887940325898294,12.052092660205044
-0.20881000000000002,0.0033778527038473565,13,3044.25625,13260.892855143129,5.502602546423065,35.67818837510966
-0.21327,0.010117756668352915,42,24431.45625,73961.67162142553,4.368284670216518,25.294936659931103
-0.21156999999999998,0.0035990893910049612,21,13805.21875,82597.90827668336,8.316423588462447,74.14354269387404
-0.18382,0.008833748417920395,100,66527.0375,129161.71255164423,3.4661985713563195,18.606099818925788
-0.21236999999999995,0.007160858111210478,19,10728.96875,63751.06380842028,9.759963003488927,108.08865975585071
-0.21284999999999998,0.009722511106819175,81,45611.76875,94206.16919323942,3.3684647807905406,15.998737175508458
-0.21395,0.009409362949270859,88,77608.5625,135489.8262360355,2.966765374828952,13.449527279680272
-0.21482,0.010511876880726651,45,32880.90625,87920.88842140963,3.5479430200718993,16.32399111955414
-0.20729999999999998,0.005352880844305553,73,42645.4875,105804.9366773583,4.842728117458887,34.09671285796058
-0.2144,0.007579944297655202,20,14656.75,80050.1511256381,7.929711269824319,68.44236645594073
-0.20970999999999998,0.004659148706219484,36,18167.93125,60009.25766549716,4.926808725595769,29.55598197546738
-0.20993,0.0013597793938724028,10,2608.70625,16554.58783034062,9.223161964588995,97.59189141789444
-0.21408,0.011994887799947665,78,68441.53125,145233.3682923333,3.0378296944582055,13.216733706921458
-0.2061,0.0,0,0.0,0.0,0,0
-0.20606999999999998,0.0076501343488565975,59,32001.3625,79333.83673475089,3.8347820092145164,19.423301149533803
-0.21541000000000002,0.009261443372030805,38,24520.81875,78162.47824394972,4.703432239276275,27.962818765979847
-0.19972,0.0068304546782122135,109,94555.7375,128953.5466193877,1.6252083903628352,5.111402347012457
-0.21192000000000003,0.0013521998537362905,5,4814.7625,34522.89541277056,7.984667490011157,67.59619292658736
-0.21333000000000002,0.010775904189955993,28,22502.875,104415.2743683096,6.15968246453291,41.38173355720182
-0.21329000000000004,0.010165786847176285,40,29887.93125,93265.73259992951,5.769788103175762,46.84463417889463
-0.19655999999999998,0.007838395527430627,92,53322.09375,91430.6087033219,2.4936121232100046,9.868597541899142
-0.21507,0.009694563195706943,75,54046.7625,117454.0977669302,4.192439146581545,26.113590564571542
-0.21176,0.0137508141173128,42,32923.60625,105051.6355219006,5.326844015036444,39.35085884739822
-0.21395000000000003,0.005944979207514333,48,33536.4125,87557.24138380749,3.469083109619548,15.654676854206526
-0.21692,0.004287397553035842,13,7902.5125,64815.65034407055,11.74537747177417,144.27162095190033
-0.20657999999999999,0.0015178932768808216,1,202.5,2553.4278431159946,12.530215054346677,158.00628930817626
-0.21422,0.005537909754089941,65,41734.64375,108194.55110502025,4.432670494001058,27.737482679411894
-0.21103,0.004813187901773392,24,25402.23125,114233.15411118745,6.222176493920207,43.19156020800806
-0.21756999999999999,0.00698173012623343,36,28678.98125,107293.23669065023,5.6391613543120505,41.10114220216266
